num_assets,tickers,acc
6,"['MCHP', 'MAR', 'SBUX', 'LULU', 'ROST', 'ABNB']",0.9690145307862107
6,"['PEP', 'ILMN', 'CRWD', 'JD', 'VRTX', 'LULU']",0.9164328725139794
6,"['DDOG', 'LCID', 'PDD', 'CHTR', 'HON', 'FTNT']",0.9273199700541512
6,"['MRNA', 'ABNB', 'NXPI', 'MSFT', 'GOOG', 'PEP']",0.9711770545825011
6,"['FTNT', 'AMGN', 'MRVL', 'CTAS', 'AAPL', 'NVDA']",0.7992979918966095
6,"['ABNB', 'QCOM', 'PCAR', 'ANSS', 'COST', 'TEAM']",0.9687481605772388
6,"['ZM', 'MRVL', 'CSCO', 'FAST', 'LCID', 'MELI']",0.8826119139881264
6,"['AMAT', 'MCHP', 'BIIB', 'CTSH', 'KLAC', 'NVDA']",0.8156543409383669
6,"['AMAT', 'WDAY', 'ALGN', 'PYPL', 'DDOG', 'MSFT']",0.8015771563833122
6,"['GOOGL', 'ADBE', 'ALGN', 'PCAR', 'ASML', 'CRWD']",0.9470528878061216
6,"['META', 'EXC', 'COST', 'PYPL', 'AEP', 'FAST']",0.7798328513947496
6,"['COST', 'CSCO', 'RIVN', 'CSX', 'KDP', 'NVDA']",0.7768029429197868
6,"['HON', 'CPRT', 'ZS', 'MCHP', 'ADP', 'ZM']",0.9497404655233499
