num_assets,tickers,acc
6,"['MCHP', 'MAR', 'SBUX', 'LULU', 'ROST', 'ABNB']",0.017439935499450242
6,"['PEP', 'ILMN', 'CRWD', 'JD', 'VRTX', 'LULU']",0.03986954268725808
6,"['DDOG', 'LCID', 'PDD', 'CHTR', 'HON', 'FTNT']",0.46955382849803884
6,"['MRNA', 'ABNB', 'NXPI', 'MSFT', 'GOOG', 'PEP']",0.017875630271270024
6,"['FTNT', 'AMGN', 'MRVL', 'CTAS', 'AAPL', 'NVDA']",0.03865554248702338
6,"['ABNB', 'QCOM', 'PCAR', 'ANSS', 'COST', 'TEAM']",0.03584099238910744
6,"['ZM', 'MRVL', 'CSCO', 'FAST', 'LCID', 'MELI']",0.20690582853671532
6,"['AMAT', 'MCHP', 'BIIB', 'CTSH', 'KLAC', 'NVDA']",0.024850345712833524
6,"['AMAT', 'WDAY', 'ALGN', 'PYPL', 'DDOG', 'MSFT']",0.03704096153324126
6,"['GOOGL', 'ADBE', 'ALGN', 'PCAR', 'ASML', 'CRWD']",0.06747841931429006
6,"['META', 'EXC', 'COST', 'PYPL', 'AEP', 'FAST']",0.08503121137422512
6,"['COST', 'CSCO', 'RIVN', 'CSX', 'KDP', 'NVDA']",0.1233551482553807
6,"['HON', 'CPRT', 'ZS', 'MCHP', 'ADP', 'ZM']",0.08769614216450858
