num_assets,tickers,acc
6,"['SGEN', 'GOOG', 'ZS', 'PANW', 'MRVL', 'ADSK']",0.0007501364335641766
6,"['MCHP', 'MAR', 'SBUX', 'LULU', 'ROST', 'ABNB']",0.000731337525368504
6,"['PEP', 'ILMN', 'CRWD', 'JD', 'VRTX', 'LULU']",0.0008844936906937078
6,"['DDOG', 'LCID', 'PDD', 'CHTR', 'HON', 'FTNT']",0.0025920676317804947
6,"['MRNA', 'ABNB', 'NXPI', 'MSFT', 'GOOG', 'PEP']",0.0006928000141206838
6,"['FTNT', 'AMGN', 'MRVL', 'CTAS', 'AAPL', 'NVDA']",0.0007060168971603902
6,"['ABNB', 'QCOM', 'PCAR', 'ANSS', 'COST', 'TEAM']",0.0008206143816364611
6,"['ZM', 'MRVL', 'CSCO', 'FAST', 'LCID', 'MELI']",0.0018801519947784717
6,"['AMAT', 'MCHP', 'BIIB', 'CTSH', 'KLAC', 'NVDA']",0.0006977400918640167
6,"['AMAT', 'WDAY', 'ALGN', 'PYPL', 'DDOG', 'MSFT']",0.001010454490507133
6,"['GOOGL', 'ADBE', 'ALGN', 'PCAR', 'ASML', 'CRWD']",0.00115979984806532
6,"['META', 'EXC', 'COST', 'PYPL', 'AEP', 'FAST']",0.000996881650432866
6,"['COST', 'CSCO', 'RIVN', 'CSX', 'KDP', 'NVDA']",0.0010721968757430153
6,"['HON', 'CPRT', 'ZS', 'MCHP', 'ADP', 'ZM']",0.0012562217255640705
