num_assets,tickers,acc
6,"['DDOG', 'LCID', 'PDD', 'CHTR', 'HON', 'FTNT']",0.20289787258161407
6,"['MRNA', 'ABNB', 'NXPI', 'MSFT', 'GOOG', 'PEP']",0.9575970185050394
6,"['FTNT', 'AMGN', 'MRVL', 'CTAS', 'AAPL', 'NVDA']",0.4909059248423352
6,"['ABNB', 'QCOM', 'PCAR', 'ANSS', 'COST', 'TEAM']",0.711073719784796
6,"['ZM', 'MRVL', 'CSCO', 'FAST', 'LCID', 'MELI']",0.3791969181337202
6,"['AMAT', 'MCHP', 'BIIB', 'CTSH', 'KLAC', 'NVDA']",0.5969998500530868
6,"['AMAT', 'WDAY', 'ALGN', 'PYPL', 'DDOG', 'MSFT']",0.42103052661156465
6,"['GOOGL', 'ADBE', 'ALGN', 'PCAR', 'ASML', 'CRWD']",0.8386075390917258
6,"['META', 'EXC', 'COST', 'PYPL', 'AEP', 'FAST']",0.7830399343028036
6,"['COST', 'CSCO', 'RIVN', 'CSX', 'KDP', 'NVDA']",0.16735655007786293
6,"['HON', 'CPRT', 'ZS', 'MCHP', 'ADP', 'ZM']",0.8558781143936427
