num_qubits,tickers,acc
6,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.5753192781951053
6,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.04657605450257075
6,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.44717639290809524
6,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.46435176363253394
6,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.7872148070460991
6,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.36270697924998974
8,"['MNST', 'FTNT', 'WDAY', 'BKNG', 'ROST', 'SGEN']",0.9121318817538218
8,"['ROST', 'EXC', 'PYPL', 'VRTX', 'AVGO', 'CDNS']",0.8647489311849251
8,"['ATVI', 'ODFL', 'ANSS', 'INTC', 'GOOG', 'KLAC']",0.8434219263207945
8,"['ADP', 'AMGN', 'FTNT', 'META', 'GOOG', 'AMD']",0.4621787432209829
8,"['ZS', 'ISRG', 'AEP', 'SNPS', 'TXN', 'ZM']",0.1898923263363898
8,"['MSFT', 'ATVI', 'ROST', 'PEP', 'SIRI', 'SGEN']",0.39638108103309133
8,"['NFLX', 'MRNA', 'ABNB', 'ZM', 'AEP', 'FAST']",0.5508491894874178
8,"['AVGO', 'EA', 'LULU', 'META', 'EXC', 'INTC']",0.7215014947160079
8,"['NVDA', 'MRVL', 'TMUS', 'BKR', 'FAST', 'ZM']",0.5609684776357359
8,"['ROST', 'REGN', 'AVGO', 'CPRT', 'CSX', 'PAYX']",0.1217337859869821
8,"['MCHP', 'COST', 'PEP', 'MELI', 'WDAY', 'AVGO']",0.9565310268750691
8,"['MU', 'GOOGL', 'ADI', 'ASML', 'MAR', 'RIVN']",0.5176532335526163
8,"['PEP', 'CHTR', 'GOOGL', 'MELI', 'FANG', 'INTU']",0.08682168117741788
8,"['AVGO', 'ASML', 'ROST', 'ATVI', 'VRTX', 'SGEN']",0.40627112709933005
8,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.5796573547040125
8,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.08012664506590696
8,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.5356750425534853
8,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.05358174113938491
8,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.7858753729061734
8,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.32227437462411196
10,"['MNST', 'FTNT', 'WDAY', 'BKNG', 'ROST', 'SGEN']",0.8668198129969144
10,"['ROST', 'EXC', 'PYPL', 'VRTX', 'AVGO', 'CDNS']",0.8595541926005292
10,"['ATVI', 'ODFL', 'ANSS', 'INTC', 'GOOG', 'KLAC']",0.8341500341321156
10,"['ADP', 'AMGN', 'FTNT', 'META', 'GOOG', 'AMD']",0.4633423113577437
10,"['ZS', 'ISRG', 'AEP', 'SNPS', 'TXN', 'ZM']",0.20634447904693662
10,"['MSFT', 'ATVI', 'ROST', 'PEP', 'SIRI', 'SGEN']",0.38499844275554485
10,"['NFLX', 'MRNA', 'ABNB', 'ZM', 'AEP', 'FAST']",0.5489977171857898
10,"['AVGO', 'EA', 'LULU', 'META', 'EXC', 'INTC']",0.7206444228648426
10,"['NVDA', 'MRVL', 'TMUS', 'BKR', 'FAST', 'ZM']",0.5746386221106292
10,"['ROST', 'REGN', 'AVGO', 'CPRT', 'CSX', 'PAYX']",0.1404798063446879
10,"['MCHP', 'COST', 'PEP', 'MELI', 'WDAY', 'AVGO']",0.02281750778304717
10,"['MU', 'GOOGL', 'ADI', 'ASML', 'MAR', 'RIVN']",0.5215694537242578
10,"['PEP', 'CHTR', 'GOOGL', 'MELI', 'FANG', 'INTU']",0.08534246794449749
10,"['AVGO', 'ASML', 'ROST', 'ATVI', 'VRTX', 'SGEN']",0.40930133481224795
10,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.5897067686513255
10,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.12916473984318932
10,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.5467793270567854
10,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.04857648345966435
10,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.7044760058052691
10,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.3021266334495446
