num_qubits,tickers,acc
6,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.9750090891815012
6,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.9432254802521618
6,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.9493029118116212
6,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.9937828867984305
6,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.891185558030414
6,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.9700734310452376
8,"['MNST', 'FTNT', 'WDAY', 'BKNG', 'ROST', 'SGEN']",0.9999925214215107
8,"['ROST', 'EXC', 'PYPL', 'VRTX', 'AVGO', 'CDNS']",0.999913522166499
8,"['ATVI', 'ODFL', 'ANSS', 'INTC', 'GOOG', 'KLAC']",0.9998432557490489
8,"['ADP', 'AMGN', 'FTNT', 'META', 'GOOG', 'AMD']",0.9879229419777642
8,"['ZS', 'ISRG', 'AEP', 'SNPS', 'TXN', 'ZM']",0.9991915248760629
8,"['MSFT', 'ATVI', 'ROST', 'PEP', 'SIRI', 'SGEN']",0.9916154616672042
8,"['NFLX', 'MRNA', 'ABNB', 'ZM', 'AEP', 'FAST']",0.9292003678231257
8,"['AVGO', 'EA', 'LULU', 'META', 'EXC', 'INTC']",0.9982832558560417
8,"['NVDA', 'MRVL', 'TMUS', 'BKR', 'FAST', 'ZM']",0.9988103363905172
8,"['ROST', 'REGN', 'AVGO', 'CPRT', 'CSX', 'PAYX']",0.9265873677433377
8,"['MCHP', 'COST', 'PEP', 'MELI', 'WDAY', 'AVGO']",0.8887841720781045
8,"['MU', 'GOOGL', 'ADI', 'ASML', 'MAR', 'RIVN']",0.9777669165845894
8,"['PEP', 'CHTR', 'GOOGL', 'MELI', 'FANG', 'INTU']",0.9999642477322632
8,"['AVGO', 'ASML', 'ROST', 'ATVI', 'VRTX', 'SGEN']",0.9999227494307356
8,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.9992101908672119
8,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.9712823594726093
8,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.9991586672144165
8,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.9963904617934178
8,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.8954940093933
8,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.999186864573924
10,"['MNST', 'FTNT', 'WDAY', 'BKNG', 'ROST', 'SGEN']",0.9999993640622625
10,"['ROST', 'EXC', 'PYPL', 'VRTX', 'AVGO', 'CDNS']",0.9998502041670355
10,"['ATVI', 'ODFL', 'ANSS', 'INTC', 'GOOG', 'KLAC']",0.993697071085453
10,"['ADP', 'AMGN', 'FTNT', 'META', 'GOOG', 'AMD']",0.9797959599313835
10,"['ZS', 'ISRG', 'AEP', 'SNPS', 'TXN', 'ZM']",0.9655704697084225
10,"['MSFT', 'ATVI', 'ROST', 'PEP', 'SIRI', 'SGEN']",0.9798440213101192
10,"['NFLX', 'MRNA', 'ABNB', 'ZM', 'AEP', 'FAST']",0.8245155382556086
10,"['AVGO', 'EA', 'LULU', 'META', 'EXC', 'INTC']",0.9700267671042682
10,"['NVDA', 'MRVL', 'TMUS', 'BKR', 'FAST', 'ZM']",0.9998994868905419
10,"['ROST', 'REGN', 'AVGO', 'CPRT', 'CSX', 'PAYX']",0.8773629724707098
10,"['MCHP', 'COST', 'PEP', 'MELI', 'WDAY', 'AVGO']",0.9162127832950544
10,"['MU', 'GOOGL', 'ADI', 'ASML', 'MAR', 'RIVN']",0.8771108950302691
10,"['PEP', 'CHTR', 'GOOGL', 'MELI', 'FANG', 'INTU']",0.999996195865574
10,"['AVGO', 'ASML', 'ROST', 'ATVI', 'VRTX', 'SGEN']",0.9999902936002468
10,"['ZM', 'WBD', 'ADSK', 'GOOG', 'SIRI', 'TSLA']",0.999977162645217
10,"['AAPL', 'NVDA', 'TXN', 'CSGP', 'LCID', 'REGN']",0.9634103382907655
10,"['ALGN', 'CPRT', 'BKR', 'WBA', 'PDD', 'EA']",0.999988144630203
10,"['CTAS', 'CMCSA', 'NVDA', 'HON', 'KLAC', 'AMD']",0.9962667145644515
10,"['SBUX', 'AAPL', 'COST', 'CSCO', 'CSX', 'LRCX']",0.9003543256884252
10,"['ZM', 'TEAM', 'SGEN', 'DDOG', 'LCID', 'CHTR']",0.9999979256490305
