num_qubits,tickers,acc
2,"['MNST', 'FTNT']",0.0005116264840588678
2,"['ROST', 'EXC']",3.7399075945535734e-05
2,"['ATVI', 'ODFL']",0.0005592642766669748
2,"['ADP', 'AMGN']",0.0003288411398038001
2,"['ZS', 'ISRG']",0.000995128255391361
2,"['MSFT', 'ATVI']",0.000869493195852114
2,"['NFLX', 'MRNA']",0.0008507249948027273
2,"['AVGO', 'EA']",2.0750399884749835e-05
2,"['NVDA', 'MRVL']",0.0003081405304709521
2,"['ROST', 'REGN']",0.00010216176028037589
2,"['MCHP', 'COST']",0.00011702066738566693
2,"['MU', 'GOOGL']",0.00021625851393528334
2,"['PEP', 'CHTR']",0.0012992626110191075
2,"['AVGO', 'ASML']",0.00032700310617873814
2,"['ZM', 'WBD']",3.316884072387297e-05
2,"['AAPL', 'NVDA']",0.0005094653440221651
2,"['ALGN', 'CPRT']",0.0016099753274607205
2,"['CTAS', 'CMCSA']",0.0008225533539232086
2,"['SBUX', 'AAPL']",0.00038531400373045636
2,"['ZM', 'TEAM']",0.00024791217333816824
4,"['MNST', 'FTNT']",0.000511829216509903
4,"['ROST', 'EXC']",3.740255934925126e-05
4,"['ATVI', 'ODFL']",0.0005595229858238882
4,"['ADP', 'AMGN']",0.0003288843971373697
4,"['ZS', 'ISRG']",0.0009965314884172233
4,"['MSFT', 'ATVI']",0.000870282957982101
4,"['NFLX', 'MRNA']",0.000852133854399333
4,"['AVGO', 'EA']",2.075113340223962e-05
4,"['NVDA', 'MRVL']",0.00030817832042684466
4,"['ROST', 'REGN']",0.00010217581906503813
4,"['MCHP', 'COST']",0.00011702863153982309
4,"['MU', 'GOOGL']",0.00021627680290832313
4,"['PEP', 'CHTR']",0.0013017656390406347
4,"['AVGO', 'ASML']",0.000327048530512189
4,"['ZM', 'WBD']",3.318488061390095e-05
4,"['AAPL', 'NVDA']",0.0005096495937121513
4,"['ALGN', 'CPRT']",0.0016148106664482234
4,"['CTAS', 'CMCSA']",0.0008231819648595417
4,"['SBUX', 'AAPL']",0.00038538568925451997
4,"['ZM', 'TEAM']",0.0002480106395278229
6,"['MNST', 'FTNT']",0.0005638034134133666
6,"['ROST', 'EXC']",3.828906635902932e-05
6,"['ATVI', 'ODFL']",0.0006258224208329032
6,"['ADP', 'AMGN']",0.00033997152576025256
6,"['ZS', 'ISRG']",0.0013562315955376058
6,"['MSFT', 'ATVI']",0.001072636088851969
6,"['NFLX', 'MRNA']",0.0012129696243101604
6,"['AVGO', 'EA']",2.094356016934417e-05
6,"['NVDA', 'MRVL']",0.00031786314121913013
6,"['ROST', 'REGN']",0.00010578450980817586
6,"['MCHP', 'COST']",0.00011905422017947364
6,"['MU', 'GOOGL']",0.00022098944445337774
6,"['PEP', 'CHTR']",0.0019429047760570976
6,"['AVGO', 'ASML']",0.000338715168351366
6,"['ZM', 'WBD']",3.729790919741296e-05
6,"['AAPL', 'NVDA']",0.0005569803099908526
6,"['ALGN', 'CPRT']",0.0028530138373816937
6,"['CTAS', 'CMCSA']",0.000984254374784795
6,"['SBUX', 'AAPL']",0.0004037569756651778
6,"['ZM', 'TEAM']",0.00027301751437274835
8,"['MNST', 'FTNT']",0.013837258073947168
8,"['ROST', 'EXC']",0.00026510929835120407
8,"['ATVI', 'ODFL']",0.01755028514793049
8,"['ADP', 'AMGN']",0.0031763175046117
8,"['ZS', 'ISRG']",0.09231320015758611
8,"['MSFT', 'ATVI']",0.05255723017294163
8,"['NFLX', 'MRNA']",0.09226599825102702
8,"['AVGO', 'EA']",7.021424380185405e-05
8,"['NVDA', 'MRVL']",0.0027955092542303146
8,"['ROST', 'REGN']",0.001028973117404882
8,"['MCHP', 'COST']",0.0006373549447260719
8,"['MU', 'GOOGL']",0.0014269152843243685
8,"['PEP', 'CHTR']",0.16234294359021612
8,"['AVGO', 'ASML']",0.003323211299808338
8,"['ZM', 'WBD']",0.0010877661341508866
8,"['AAPL', 'NVDA']",0.012648347734571084
8,"['ALGN', 'CPRT']",0.3006425539609241
8,"['CTAS', 'CMCSA']",0.04202583409577228
8,"['SBUX', 'AAPL']",0.0051021083877959865
8,"['ZM', 'TEAM']",0.006659907824163974
10,"['MNST', 'FTNT']",0.9568486704342526
10,"['ROST', 'EXC']",0.057803638611867256
10,"['ATVI', 'ODFL']",0.9725103165068011
10,"['ADP', 'AMGN']",0.5849931583114756
10,"['ZS', 'ISRG']",0.9988753480712692
10,"['MSFT', 'ATVI']",0.9967664760524984
10,"['NFLX', 'MRNA']",0.9987908516813828
10,"['AVGO', 'EA']",0.012646110422612796
10,"['NVDA', 'MRVL']",0.5330768996196911
10,"['ROST', 'REGN']",0.2284119403511467
10,"['MCHP', 'COST']",0.1313466118777266
10,"['MU', 'GOOGL']",0.29398615597746536
10,"['PEP', 'CHTR']",0.9996446652187092
10,"['AVGO', 'ASML']",0.6041307191490142
10,"['ZM', 'WBD']",0.25155289942104897
10,"['AAPL', 'NVDA']",0.9490517205038846
10,"['ALGN', 'CPRT']",0.9998980016090644
10,"['CTAS', 'CMCSA']",0.9950486490879215
10,"['SBUX', 'AAPL']",0.7653526477236452
10,"['ZM', 'TEAM']",0.845688616020803
