num_qubits,tickers,"s1, s2",kappa_opt,kappa_original
6,"['AAPL', 'NFLX', 'TEAM', 'EXC', 'DDOG', 'CSCO']",[ 0.148217    0.00026382 -0.00130293],46.13408798604371,561.8074094276033
6,"['ABNB', 'ISRG', 'ODFL', 'ENPH', 'PDD', 'SGEN']",[ 0.1787637   0.00043812 -0.00242645],19.43656036822811,408.02161528113777
6,"['AMD', 'FTNT', 'MAR', 'SGEN', 'ZS', 'NFLX']",[ 0.25048015  0.00048156 -0.00230217],16.093637049396726,520.1400009780007
6,"['AMD', 'PCAR', 'PAYX', 'SNPS', 'XEL', 'ADI']",[-0.11436815  0.00015458 -0.00292621],30.671110474948623,739.8642721080521
6,"['CDNS', 'MELI', 'ROST', 'VRTX', 'CPRT', 'MRNA']",[ 1.60491458e+00 -2.90079805e-04 -1.29336288e-03],31.46431160035926,5532.6656744095235
6,"['CMCSA', 'DLTR', 'SBUX', 'AVGO', 'MCHP', 'DDOG']",[ 0.14098408 -0.00023223 -0.00038843],36.70267729666879,607.0822049731603
6,"['FANG', 'CSCO', 'CTSH', 'LRCX', 'ZM', 'IDXX']",[ 0.15068429  0.00028663 -0.00089531],17.749450140226852,525.7114344525199
6,"['SBUX', 'ODFL', 'LCID', 'GOOG', 'DDOG', 'ZS']",[0.16385633 0.00038424 0.00508579],24.983246358449147,426.44727845580786
6,"['PYPL', 'BKR', 'ADSK', 'PANW', 'FANG', 'ASML']",[ 0.14953505  0.00034025 -0.00144299],15.382440709692482,439.49177209369066
6,"['IDXX', 'CHTR', 'COST', 'CTAS', 'DDOG', 'MRNA']",[ 2.68061774e-01 -2.12279715e-04 -1.08793725e-03],29.57010058470346,1262.7762119452825
6,"['KLAC', 'PDD', 'CPRT', 'MRVL', 'PANW', 'CHTR']",[ 0.21959908  0.00026309 -0.00254189],39.00728262195643,834.679664423779
6,"['KHC', 'SNPS', 'NVDA', 'ANSS', 'CHTR', 'IDXX']",[ 1.85991534e-01  1.62473922e-04 -2.94359795e-03],28.414425955824253,1144.746993409599
6,"['TXN', 'WBA', 'LCID', 'DLTR', 'CSX', 'AMGN']",[ 0.08660419  0.00020495 -0.00253371],20.37375091488873,422.55799457272286
6,"['DXCM', 'MRVL', 'BIIB', 'CMCSA', 'MAR', 'ASML']",[ 0.16493249 -0.000298   -0.00218593],17.16854073090196,553.4619458572157
6,"['PDD', 'ALGN', 'SBUX', 'PCAR', 'TEAM', 'TSLA']",[ 0.22705568  0.00029994 -0.00178164],37.80048184340744,756.9980778151074
7,"['FAST', 'BIIB', 'XEL', 'COST', 'MRVL', 'META', 'WBD']",[ 0.12029867  0.00015019 -0.00200382],35.23603429825384,800.9637490238553
7,"['MNST', 'GOOGL', 'SGEN', 'ALGN', 'CSX', 'FTNT', 'CTSH']",[ 0.11932145  0.00023049 -0.00032699],17.696675368016205,517.6751790498414
7,"['CMCSA', 'CRWD', 'ALGN', 'VRTX', 'CTAS', 'AAPL', 'SNPS']",[ 0.12784772  0.00021675 -0.0014051 ],33.26380677736016,589.8417699279782
7,"['FAST', 'MRVL', 'AAPL', 'BKNG', 'AZN', 'CSCO', 'PCAR']",[-0.12104181 -0.00015998 -0.0016248 ],23.336463357498516,756.6055752531005
7,"['MCHP', 'MAR', 'ODFL', 'GOOG', 'MNST', 'HON', 'AAPL']",[ 1.60479707e+00  1.69164833e-04 -1.29298965e-03],39.60502505393217,9486.587969411617
7,"['WBD', 'ORLY', 'SBUX', 'MCHP', 'ISRG', 'ANSS', 'ILMN']",[ 0.15325363 -0.0002278  -0.00165795],23.738424466926283,672.766972534396
7,"['SGEN', 'GOOG', 'ZS', 'PANW', 'MRVL', 'ADSK', 'MDLZ']",[-0.15844833  0.00034418 -0.00128411],29.729911198845773,460.3688980166281
7,"['MCHP', 'MAR', 'SBUX', 'LULU', 'ROST', 'ABNB', 'CTAS']",[ 0.18808575 -0.00022857 -0.00235314],30.163035954869695,822.8664761977681
7,"['PEP', 'ILMN', 'CRWD', 'JD', 'VRTX', 'LULU', 'AAPL']",[-0.13707884  0.00035823 -0.00285761],32.28283119194921,382.65624653510855
7,"['DDOG', 'LCID', 'PDD', 'CHTR', 'HON', 'FTNT', 'IDXX']",[ 3.06776508e-01  6.07822304e-04 -2.66388868e-04],27.560018747910878,504.71413445391966
7,"['MRNA', 'ABNB', 'NXPI', 'MSFT', 'GOOG', 'PEP', 'WBD']",[ 0.08392906  0.00015355 -0.00115667],52.957514492257076,546.5891998553624
7,"['FTNT', 'AMGN', 'MRVL', 'CTAS', 'AAPL', 'NVDA', 'INTU']",[ 0.18466729 -0.00019376 -0.00182428],50.37429725035333,953.0524167628016
7,"['ABNB', 'QCOM', 'PCAR', 'ANSS', 'COST', 'TEAM', 'ADI']",[ 0.1708741  -0.00019735 -0.00166897],44.87668182815695,865.8437852371892
7,"['ZM', 'MRVL', 'CSCO', 'FAST', 'LCID', 'MELI', 'EBAY']",[-0.10351753  0.00025979 -0.00046943],49.828608204539016,398.47206494900996
7,"['AMAT', 'MCHP', 'BIIB', 'CTSH', 'KLAC', 'NVDA', 'ISRG']",[ 1.93245426e-01  1.82921814e-04 -5.54832804e-04],59.87159995216112,1056.4372916745413
7,"['AMAT', 'WDAY', 'ALGN', 'PYPL', 'DDOG', 'MSFT', 'HON']",[-0.13748251  0.00020061 -0.00095234],43.39451463842894,685.316624157826
7,"['GOOGL', 'ADBE', 'ALGN', 'PCAR', 'ASML', 'CRWD', 'ORLY']",[ 0.08751513  0.00021566 -0.00213064],30.62132323161476,405.8061409279875
7,"['META', 'EXC', 'COST', 'PYPL', 'AEP', 'FAST', 'MCHP']",[ 8.52299597e-02  9.70590345e-05 -2.25959636e-03],68.95589405549651,878.124948749486
7,"['COST', 'CSCO', 'RIVN', 'CSX', 'KDP', 'NVDA', 'ADP']",[-0.09692517  0.00024552 -0.00122806],40.251322338590064,394.7829666738221
7,"['HON', 'CPRT', 'ZS', 'MCHP', 'ADP', 'ZM', 'GILD']",[ 0.10492448 -0.00019571 -0.0019496 ],43.4568998570909,536.1111792695152
8,"['HON', 'QCOM', 'XEL', 'ADSK', 'WBD', 'JD', 'FAST', 'PYPL']",[ 1.60466310e+00  2.79457325e-04 -1.29307291e-03],96.43993602640006,5742.068485885267
8,"['EBAY', 'ADBE', 'CTSH', 'ENPH', 'SNPS', 'FTNT', 'FAST', 'KLAC']",[ 2.85275059e-01  2.70372812e-04 -2.57811753e-03],30.920660626582162,1055.1174014218839
8,"['MRNA', 'AZN', 'REGN', 'MDLZ', 'PCAR', 'INTC', 'LCID', 'CPRT']",[ 0.09813099  0.00021235 -0.00128788],44.642195612636336,462.1154438228022
8,"['BKR', 'AMZN', 'MCHP', 'WBA', 'DDOG', 'MRVL', 'EA', 'LCID']",[-0.16698287  0.00021772 -0.00111893],39.358092124084976,766.9582855241194
8,"['CHTR', 'LCID', 'LULU', 'AVGO', 'DXCM', 'FAST', 'ATVI', 'MSFT']",[ 0.10342927 -0.00016908 -0.00044507],32.5787356602043,611.7104960454327
8,"['MDLZ', 'ADP', 'BIIB', 'ASML', 'WBA', 'INTC', 'PANW', 'CMCSA']",[ 0.07500287 -0.00016894 -0.00038415],27.280986207873767,443.9632421655524
8,"['SBUX', 'ABNB', 'MNST', 'ZS', 'COST', 'CHTR', 'MSFT', 'ALGN']",[ 0.0932709   0.00020198 -0.00020255],36.54367845614854,461.7797956922351
8,"['PCAR', 'AZN', 'INTC', 'AMGN', 'EA', 'ADSK', 'ABNB', 'CPRT']",[ 5.13414221e-01  1.56130430e-04 -3.45537300e-03],33.46020510156242,3288.3674376762774
8,"['ATVI', 'TXN', 'KHC', 'FAST', 'CMCSA', 'ROST', 'META', 'ZM']",[ 1.03474953e+00  1.38823888e-04 -1.29142130e-04],51.50287949264156,7453.684987588539
8,"['BKNG', 'CTSH', 'MELI', 'ILMN', 'MAR', 'RIVN', 'CSGP', 'ADSK']",[ 1.60472095e+00  2.27887014e-04 -1.29304330e-03],92.79749629106158,7041.739312024705
8,"['PDD', 'AMGN', 'GILD', 'LULU', 'GOOGL', 'AMZN', 'MSFT', 'LCID']",[ 0.11174546 -0.00012223  0.0009678 ],82.8985657408311,914.2565852841838
8,"['FAST', 'KLAC', 'CDNS', 'CSCO', 'TEAM', 'BKR', 'MAR', 'SGEN']",[ 0.14863718  0.00018265 -0.00339565],32.41545448095209,813.7891712980129
8,"['PCAR', 'SNPS', 'TMUS', 'CDNS', 'DXCM', 'ADP', 'TEAM', 'JD']",[ 1.46267159e-01 -1.33258274e-04 -2.69376542e-03],96.40946997372087,1097.6215940289323
8,"['FANG', 'CHTR', 'NXPI', 'ORLY', 'PANW', 'ADI', 'ABNB', 'PAYX']",[ 2.17085171e-01  1.59740983e-04 -3.19692788e-03],31.865384650537372,1358.982315682555
8,"['AMAT', 'HON', 'BKNG', 'AAPL', 'ILMN', 'TMUS', 'MDLZ', 'PYPL']",[ 0.1186007   0.00014761 -0.00192671],42.04670824864268,803.4572474264733
8,"['IDXX', 'FAST', 'LRCX', 'COST', 'EBAY', 'MU', 'TEAM', 'MDLZ']",[ 0.1593522   0.00017143 -0.00218767],36.96907393706231,929.5234570463225
8,"['KHC', 'DLTR', 'META', 'ALGN', 'MDLZ', 'RIVN', 'NVDA', 'ENPH']",[-0.04308774  0.00023145 -0.00194405],96.70383650017125,186.16400810462514
8,"['MU', 'INTC', 'FTNT', 'FAST', 'CTAS', 'SNPS', 'AMAT', 'GOOGL']",[ 1.60490976e+00 -3.34719404e-04 -1.29335825e-03],81.21148260743357,4794.791502292312
8,"['GOOGL', 'MSFT', 'ATVI', 'GOOG', 'PCAR', 'SBUX', 'INTU', 'PDD']",[ 5.99854249e-02 -2.31355804e-05 -1.30916912e-03],4046.9167311625447,2592.778040087246
8,"['ABNB', 'JD', 'ADP', 'EBAY', 'KLAC', 'AMD', 'AMAT', 'WBD']",[ 0.17260617 -0.00019231 -0.00204261],74.4894956573341,897.5495912788707
9,"['PYPL', 'CTAS', 'REGN', 'ABNB', 'ADI', 'CHTR', 'AMD', 'CDNS', 'VRTX']",[-0.06447581  0.00020963 -0.00277837],43.64979608508209,307.5626167432778
9,"['META', 'QCOM', 'PANW', 'LCID', 'ZM', 'CMCSA', 'PAYX', 'ASML', 'ABNB']",[ 0.08922559  0.0002391  -0.00144077],52.23274051697935,373.17983155658305
9,"['XEL', 'ORLY', 'NVDA', 'ILMN', 'CSX', 'TEAM', 'PCAR', 'MELI', 'MDLZ']",[ 0.16239107 -0.00017875 -0.00153158],91.87678425223422,908.4736441236245
9,"['BKR', 'MRVL', 'FANG', 'CTSH', 'KHC', 'MRNA', 'AZN', 'KLAC', 'GOOG']",[ 1.99318160e-01  1.74910417e-04 -3.32397876e-03],27.536092000565514,1139.5442531592503
9,"['WBA', 'GOOG', 'AVGO', 'LCID', 'BIIB', 'AAPL', 'TMUS', 'EXC', 'ROST']",[-0.06012562  0.0001552  -0.00221997],38.65101664476822,387.3953551627122
9,"['MSFT', 'META', 'LULU', 'GOOG', 'ISRG', 'TXN', 'AMGN', 'XEL', 'AMD']",[ 0.07999012  0.00013477 -0.00142266],58.571960795593995,593.5183085413487
9,"['VRSK', 'REGN', 'WBA', 'PAYX', 'ABNB', 'FANG', 'TSLA', 'KDP', 'MNST']",[-0.06499465  0.00011885 -0.00252791],38.559955880189,546.8781968578854
9,"['AMGN', 'ZS', 'BIIB', 'ILMN', 'COST', 'KDP', 'PCAR', 'ADBE', 'ZM']",[ 0.12603762 -0.00013397 -0.00059683],49.888009491719494,940.7716677954334
9,"['INTC', 'GOOG', 'LCID', 'PYPL', 'BIIB', 'GILD', 'NVDA', 'CPRT', 'CRWD']",[-0.08632711 -0.00016407  0.00151156],55.72897314969875,526.1761128244282
9,"['PCAR', 'INTU', 'JD', 'CTSH', 'NFLX', 'ROST', 'MDLZ', 'ASML', 'AMGN']",[ 0.16320652 -0.00016862 -0.0011809 ],50.32611681423499,967.8772231741468
9,"['CTAS', 'QCOM', 'MELI', 'MSFT', 'AEP', 'INTU', 'EBAY', 'MAR', 'AVGO']",[ 0.11290723  0.00013056 -0.00149748],58.784242054255074,864.7697608289247
9,"['CPRT', 'GILD', 'AVGO', 'LCID', 'ABNB', 'ROST', 'WDAY', 'CMCSA', 'VRTX']",[ 0.0792689   0.00018907 -0.00071666],36.17731041728629,419.25382340732824
9,"['NFLX', 'GILD', 'AMAT', 'VRSK', 'QCOM', 'PDD', 'BKNG', 'COST', 'MRVL']",[ 6.91511400e-01 -1.57807401e-04 -4.51848417e-04],56.12698704835627,4381.995990921068
9,"['GOOGL', 'NVDA', 'AZN', 'ENPH', 'ADSK', 'GILD', 'TMUS', 'BKR', 'TXN']",[ 3.93725489e-01  1.38510921e-04 -1.77803888e-03],46.798577355644404,2842.559181972436
9,"['TXN', 'EA', 'PEP', 'FTNT', 'PYPL', 'LCID', 'AAPL', 'MRNA', 'GOOG']",[ 0.0601526   0.00024386 -0.00149508],61.89814566760739,246.6674288539885
9,"['FTNT', 'MNST', 'DLTR', 'ALGN', 'TSLA', 'CPRT', 'TEAM', 'GILD', 'PCAR']",[ 0.0801778   0.00017462 -0.00235115],51.237627613311474,459.14912161153586
9,"['MRNA', 'KDP', 'DDOG', 'BKR', 'ASML', 'CMCSA', 'IDXX', 'RIVN', 'KLAC']",[-0.13328672  0.00016412 -0.00210443],51.80022266412338,812.1491547971281
9,"['CPRT', 'MAR', 'PYPL', 'BIIB', 'GOOGL', 'SNPS', 'BKR', 'SIRI', 'WBA']",[ 5.77196902e-01  1.49968319e-04 -3.85216973e-03],38.356686918141584,3848.792243533234
9,"['BKNG', 'ATVI', 'MELI', 'KHC', 'LCID', 'EXC', 'MRNA', 'TEAM', 'DXCM']",[ 1.01844794e+00 -1.69920639e-04 -1.68368741e-04],58.820665085016316,5993.668229638032
9,"['CDNS', 'AMD', 'INTC', 'COST', 'ILMN', 'HON', 'PCAR', 'ZS', 'QCOM']",[-0.06144215  0.00013905 -0.00271432],67.12571506256505,441.8593423324982
10,"['INTU', 'SNPS', 'ADBE', 'WBA', 'ZS', 'FAST', 'BKR', 'MDLZ', 'MCHP', 'KLAC']",[ 0.07339134 -0.00012783 -0.00186078],59.8504967945662,574.1317397822345
10,"['ADBE', 'HON', 'ODFL', 'INTU', 'AMD', 'ABNB', 'ADSK', 'AMGN', 'ADP', 'MRNA']",[ 0.10878267  0.00016361 -0.00236141],61.53865505375276,664.9006807077126
10,"['LCID', 'REGN', 'AMGN', 'ZS', 'ORLY', 'META', 'AMD', 'MRVL', 'ANSS', 'CDNS']",[ 0.13782911  0.0001614  -0.00217597],84.80794962308723,853.9724011892661
10,"['CTSH', 'KLAC', 'AMGN', 'GOOGL', 'XEL', 'ILMN', 'MSFT', 'DDOG', 'GILD', 'CSGP']",[ 0.06442251  0.0001158  -0.0011523 ],63.0537279447354,556.3349867879245
10,"['PEP', 'MRNA', 'TEAM', 'AMD', 'AMAT', 'AAPL', 'ADBE', 'AMGN', 'CSX', 'KHC']",[ 0.07450121  0.00014414 -0.00206537],101.15131174213045,516.8637654846772
10,"['ENPH', 'ZS', 'XEL', 'IDXX', 'CSGP', 'DLTR', 'KLAC', 'ZM', 'CRWD', 'ASML']",[ 0.17142324 -0.00022196 -0.00142016],59.63008103308293,772.3151047931691
10,"['ZS', 'FANG', 'SIRI', 'NFLX', 'EXC', 'KDP', 'AMD', 'MU', 'ZM', 'DDOG']",[-0.10659687 -0.0001368  -0.00126076],67.51917402319373,779.2337080910401
10,"['AMGN', 'ZM', 'ATVI', 'NXPI', 'EA', 'CSX', 'TSLA', 'AZN', 'NFLX', 'CSCO']",[ 0.09592074 -0.00015371 -0.00239519],34.096003829733185,624.0446718219447
10,"['KDP', 'INTC', 'NFLX', 'MELI', 'XEL', 'SNPS', 'MAR', 'MNST', 'KHC', 'CPRT']",[ 1.60487073e+00 -2.00312535e-04 -1.29320481e-03],83.79646691514391,8011.8337702861245
10,"['MRNA', 'GILD', 'COST', 'EBAY', 'ADSK', 'AMGN', 'TMUS', 'HON', 'NXPI', 'AAPL']",[-0.11327199  0.00014061 -0.00158743],39.24333217771629,805.5885854572743
10,"['CPRT', 'LCID', 'GILD', 'COST', 'TMUS', 'WDAY', 'AEP', 'AMD', 'LRCX', 'ILMN']",[ 0.07730579  0.00016849 -0.00233816],54.097945481949,458.8258751193278
10,"['ZM', 'MRNA', 'CMCSA', 'SBUX', 'FAST', 'PAYX', 'MSFT', 'SIRI', 'IDXX', 'ADBE']",[ 0.12979522 -0.00013864 -0.00389915],48.47742429239217,936.186972381317
10,"['JD', 'AMGN', 'CSX', 'EA', 'LULU', 'EXC', 'BKR', 'NXPI', 'KHC', 'MRNA']",[ 1.60456384e+00  1.50633804e-04 -1.29312723e-03],29.796272148273452,10652.08341004131
10,"['ROST', 'FANG', 'TEAM', 'NXPI', 'SNPS', 'RIVN', 'WBD', 'BIIB', 'ADI', 'PEP']",[ 0.11592343  0.000123   -0.00231057],88.46934592638878,942.498172274936
10,"['WDAY', 'EBAY', 'CMCSA', 'CTAS', 'SIRI', 'GOOG', 'QCOM', 'ROST', 'PANW', 'REGN']",[ 4.53788733e-01 -1.43777874e-04 -3.78679474e-03],35.63859447620681,3156.1791862748596
10,"['CTSH', 'MNST', 'CSCO', 'ADSK', 'MRVL', 'AMAT', 'FAST', 'PANW', 'MELI', 'AAPL']",[ 0.12510684  0.00017429 -0.00140539],53.72251082164404,717.8290150531749
10,"['LRCX', 'KDP', 'XEL', 'WBA', 'MSFT', 'LULU', 'ZM', 'CMCSA', 'MDLZ', 'CSX']",[8.37096957e-02 8.82146951e-05 2.06453337e-03],61.81953644510987,948.9314175318597
10,"['VRTX', 'EA', 'COST', 'TSLA', 'PEP', 'ORLY', 'KDP', 'KLAC', 'AMAT', 'AMGN']",[ 1.66131085e-01  7.36158841e-05 -4.63616551e-05],72.2244905911781,2256.728793761813
10,"['XEL', 'NXPI', 'LCID', 'CSCO', 'CRWD', 'LULU', 'AZN', 'ENPH', 'MELI', 'ABNB']",[-0.06360098  0.00020936 -0.00130158],62.01683713971194,303.78541325481166
