num_qubits,tickers,acc
2,"['MNST', 'FTNT']",0.46786656987932207
2,"['ROST', 'EXC']",0.2789906679950148
2,"['ATVI', 'ODFL']",0.9841885336765228
2,"['ADP', 'AMGN']",-0.005442458584088861
2,"['ZS', 'ISRG']",0.36683148976605295
2,"['MSFT', 'ATVI']",0.6314369648954095
2,"['NFLX', 'MRNA']",0.4046120645689104
2,"['AVGO', 'EA']",0.13376976604968205
2,"['NVDA', 'MRVL']",0.0074779639386681595
2,"['ROST', 'REGN']",-0.16396637872417769
2,"['MCHP', 'COST']",-0.18408188431259054
2,"['MU', 'GOOGL']",0.10775424234157971
2,"['PEP', 'CHTR']",0.47926013176094107
2,"['AVGO', 'ASML']",0.16436877342562678
2,"['ZM', 'WBD']",0.007544794386219665
2,"['AAPL', 'NVDA']",0.2926024507600926
2,"['ALGN', 'CPRT']",0.38032383671318204
2,"['CTAS', 'CMCSA']",0.21679666960658592
2,"['SBUX', 'AAPL']",0.023209601423478998
2,"['ZM', 'TEAM']",-0.10183728525555823
4,"['MNST', 'FTNT']",0.9759193705348733
4,"['ROST', 'EXC']",-0.2710721264546425
4,"['ATVI', 'ODFL']",0.9583592316894988
4,"['ADP', 'AMGN']",0.3503654420720699
4,"['ZS', 'ISRG']",0.9683786060769741
4,"['MSFT', 'ATVI']",0.9912572062782496
4,"['NFLX', 'MRNA']",0.9653026456110052
4,"['AVGO', 'EA']",-0.07286975859497014
4,"['NVDA', 'MRVL']",0.4244139436769341
4,"['ROST', 'REGN']",0.5176997839024376
4,"['MCHP', 'COST']",0.5719400341721604
4,"['MU', 'GOOGL']",0.048498500430354426
4,"['PEP', 'CHTR']",0.8359498251001963
4,"['AVGO', 'ASML']",0.5547587442203694
4,"['ZM', 'WBD']",0.02134764103518811
4,"['AAPL', 'NVDA']",0.1724212461290601
4,"['ALGN', 'CPRT']",0.8732149995190078
4,"['CTAS', 'CMCSA']",0.8157680933006741
4,"['SBUX', 'AAPL']",0.45475759296242374
4,"['ZM', 'TEAM']",0.886009428228745
6,"['MNST', 'FTNT']",0.9650681606303699
6,"['ROST', 'EXC']",-0.42054313499878443
6,"['ATVI', 'ODFL']",0.9479717031662434
6,"['ADP', 'AMGN']",0.6188606915353244
6,"['ZS', 'ISRG']",0.6018488333451291
6,"['MSFT', 'ATVI']",0.9999264472386588
6,"['NFLX', 'MRNA']",0.548765652435291
6,"['AVGO', 'EA']",-0.023330368867893577
6,"['NVDA', 'MRVL']",0.9336393663931464
6,"['ROST', 'REGN']",0.5126530059183599
6,"['MCHP', 'COST']",0.8409722447348722
6,"['MU', 'GOOGL']",0.4024226047511953
6,"['PEP', 'CHTR']",0.9998333580713878
6,"['AVGO', 'ASML']",0.9973227498153864
6,"['ZM', 'WBD']",0.012347155160240233
6,"['AAPL', 'NVDA']",0.5597753401689812
6,"['ALGN', 'CPRT']",0.9999922054184623
6,"['CTAS', 'CMCSA']",0.9999103596707257
6,"['SBUX', 'AAPL']",0.9693465578920326
6,"['ZM', 'TEAM']",0.6731363729035963
8,"['MNST', 'FTNT']",0.9614016501540251
8,"['ROST', 'EXC']",-0.4392312173418587
8,"['ATVI', 'ODFL']",0.9434946117576286
8,"['ADP', 'AMGN']",0.9852828982406926
8,"['ZS', 'ISRG']",0.3688848418324393
8,"['MSFT', 'ATVI']",0.9999883758395058
8,"['NFLX', 'MRNA']",0.5368405481998519
8,"['AVGO', 'EA']",-0.02142852141124729
8,"['NVDA', 'MRVL']",0.9337901825550833
8,"['ROST', 'REGN']",0.5409799579468871
8,"['MCHP', 'COST']",0.8444947870339841
8,"['MU', 'GOOGL']",0.41001256862127033
8,"['PEP', 'CHTR']",0.9999929273971493
8,"['AVGO', 'ASML']",0.9926641708471053
8,"['ZM', 'WBD']",0.012490562954958843
8,"['AAPL', 'NVDA']",0.3969198013048762
8,"['ALGN', 'CPRT']",0.9999778963563636
8,"['CTAS', 'CMCSA']",0.9999943339668783
8,"['SBUX', 'AAPL']",0.9637229974120098
8,"['ZM', 'TEAM']",0.6641247162757157
10,"['MNST', 'FTNT']",0.9617121852827133
10,"['ROST', 'EXC']",-0.4385659979203761
10,"['ATVI', 'ODFL']",0.942643339589449
10,"['ADP', 'AMGN']",0.9867220771042557
10,"['ZS', 'ISRG']",0.23117784040686792
10,"['MSFT', 'ATVI']",0.9995748364626943
10,"['NFLX', 'MRNA']",0.5060073196258084
10,"['AVGO', 'EA']",-0.019786068881510042
10,"['NVDA', 'MRVL']",0.9251803649469664
10,"['ROST', 'REGN']",0.5363588503373315
10,"['MCHP', 'COST']",0.8437003380550966
10,"['MU', 'GOOGL']",0.3992682315097974
10,"['PEP', 'CHTR']",0.9999992369282839
10,"['AVGO', 'ASML']",0.9934195688741004
10,"['ZM', 'WBD']",0.01255189865480052
10,"['AAPL', 'NVDA']",0.41785620680006563
10,"['ALGN', 'CPRT']",0.9999890524436348
10,"['CTAS', 'CMCSA']",0.9999954796341437
10,"['SBUX', 'AAPL']",0.9662101414194709
10,"['ZM', 'TEAM']",0.6626093655910551
