num_qubits,tickers,acc
2,"['MNST', 'FTNT']",0.0005174425881155781
2,"['ROST', 'EXC']",3.538277792003376e-05
2,"['ATVI', 'ODFL']",0.0005616915525414357
2,"['ADP', 'AMGN']",0.00032931263004362687
2,"['ZS', 'ISRG']",0.0010213589244417675
2,"['MSFT', 'ATVI']",0.0008736549294242277
2,"['NFLX', 'MRNA']",0.0008555903584171059
2,"['AVGO', 'EA']",2.1652862039691598e-05
2,"['NVDA', 'MRVL']",0.0003083101262054031
2,"['ROST', 'REGN']",0.0001038064666106954
2,"['MCHP', 'COST']",0.00011455946148179715
2,"['MU', 'GOOGL']",0.0002183940289751333
2,"['PEP', 'CHTR']",0.0013125495568951475
2,"['AVGO', 'ASML']",0.00033123385740472584
2,"['ZM', 'WBD']",3.3456089679226935e-05
2,"['AAPL', 'NVDA']",0.0005208331415242382
2,"['ALGN', 'CPRT']",0.001640815901691249
2,"['CTAS', 'CMCSA']",0.0008256945821159314
2,"['SBUX', 'AAPL']",0.00038563303880135034
2,"['ZM', 'TEAM']",0.00023053636813225113
4,"['MNST', 'FTNT']",0.0005814527780291818
4,"['ROST', 'EXC']",3.851341232142786e-05
4,"['ATVI', 'ODFL']",0.0006481427326699875
4,"['ADP', 'AMGN']",0.00034370893372780983
4,"['ZS', 'ISRG']",0.0014779139673244935
4,"['MSFT', 'ATVI']",0.001140566634927998
4,"['NFLX', 'MRNA']",0.0013337858489532687
4,"['AVGO', 'EA']",2.104285265755696e-05
4,"['NVDA', 'MRVL']",0.00032112829999699166
4,"['ROST', 'REGN']",0.00010706320038017402
4,"['MCHP', 'COST']",0.00011964822878032241
4,"['MU', 'GOOGL']",0.00022266549728433007
4,"['PEP', 'CHTR']",0.0021584069604391144
4,"['AVGO', 'ASML']",0.0003427934681055783
4,"['ZM', 'WBD']",3.869659616846816e-05
4,"['AAPL', 'NVDA']",0.0005733311777939255
4,"['ALGN', 'CPRT']",0.0032692381232998363
4,"['CTAS', 'CMCSA']",0.0010383236934386536
4,"['SBUX', 'AAPL']",0.00040994134224534175
4,"['ZM', 'TEAM']",0.00028078264106523197
6,"['MNST', 'FTNT']",0.01654783937721922
6,"['ROST', 'EXC']",0.0003116409224080888
6,"['ATVI', 'ODFL']",0.0210005219321843
6,"['ADP', 'AMGN']",0.003762014571434986
6,"['ZS', 'ISRG']",0.11003054590574446
6,"['MSFT', 'ATVI']",0.06289740985024304
6,"['NFLX', 'MRNA']",0.10960840007196915
6,"['AVGO', 'EA']",8.057213773083601e-05
6,"['NVDA', 'MRVL']",0.0033039470390951653
6,"['ROST', 'REGN']",0.0012196411842143567
6,"['MCHP', 'COST']",0.0007442938219430328
6,"['MU', 'GOOGL']",0.0016780065967751192
6,"['PEP', 'CHTR']",0.19274787677973246
6,"['AVGO', 'ASML']",0.003939267798368486
6,"['ZM', 'WBD']",0.0013026753044313795
6,"['AAPL', 'NVDA']",0.015129792939166595
6,"['ALGN', 'CPRT']",0.35058354398982583
6,"['CTAS', 'CMCSA']",0.050333055186895875
6,"['SBUX', 'AAPL']",0.006072225013443453
6,"['ZM', 'TEAM']",0.007950898080458096
8,"['MNST', 'FTNT']",0.9656223005105827
8,"['ROST', 'EXC']",0.06719124474415845
8,"['ATVI', 'ODFL']",0.9778991255010678
8,"['ADP', 'AMGN']",0.6410744426974606
8,"['ZS', 'ISRG']",0.9989378606364654
8,"['MSFT', 'ATVI']",0.9972323134205876
8,"['NFLX', 'MRNA']",0.998770210010356
8,"['AVGO', 'EA']",0.014779691449448799
8,"['NVDA', 'MRVL']",0.5929797477088495
8,"['ROST', 'REGN']",0.2622128634005917
8,"['MCHP', 'COST']",0.1526432345561638
8,"['MU', 'GOOGL']",0.33744324001674525
8,"['PEP', 'CHTR']",0.9996392443059403
8,"['AVGO', 'ASML']",0.6602868349106676
8,"['ZM', 'WBD']",0.2824747682734435
8,"['AAPL', 'NVDA']",0.95989231543187
8,"['ALGN', 'CPRT']",0.9998729390965772
8,"['CTAS', 'CMCSA']",0.9958953613114565
8,"['SBUX', 'AAPL']",0.8080644105032525
8,"['ZM', 'TEAM']",0.8748164910836094
10,"['MNST', 'FTNT']",0.999995950210136
10,"['ROST', 'EXC']",0.9973009574733229
10,"['ATVI', 'ODFL']",0.9999966090912289
10,"['ADP', 'AMGN']",0.9999796436457214
10,"['ZS', 'ISRG']",0.9999972835776446
10,"['MSFT', 'ATVI']",0.9999978484223268
10,"['NFLX', 'MRNA']",0.9999949693888553
10,"['AVGO', 'EA']",0.9604399105545183
10,"['NVDA', 'MRVL']",0.9999741660721708
10,"['ROST', 'REGN']",0.9997819828707057
10,"['MCHP', 'COST']",0.9995265109830065
10,"['MU', 'GOOGL']",0.9999024123196183
10,"['PEP', 'CHTR']",0.9999941817515364
10,"['AVGO', 'ASML']",0.9999803640659181
10,"['ZM', 'WBD']",0.9989141948820588
10,"['AAPL', 'NVDA']",0.9999963477529107
10,"['ALGN', 'CPRT']",0.9999924825220508
10,"['CTAS', 'CMCSA']",0.9999983352450286
10,"['SBUX', 'AAPL']",0.9999904315807698
10,"['ZM', 'TEAM']",0.999977581076805
